date,exmn_ymd,item_cd,mrkt_cd,ctgry_cd,ctgry_nm,item_nm,price_type,split,log_price,price
2025-01-02,20250102,141,330401,100,식량작물,콩,retail,test,8.465899897028686,4750.0
2024-01-02,20240102,141,340401,100,식량작물,콩,retail,train,8.289037098278483,3980.0
2025-01-02,20250102,141,340401,100,식량작물,콩,retail,test,8.696175846944678,5980.0
2024-01-02,20240102,141,350001,100,식량작물,콩,retail,train,8.160518247477505,3500.0
2025-01-02,20250102,141,350001,100,식량작물,콩,retail,test,8.294049640102028,4000.0
2024-01-02,20240102,141,350401,100,식량작물,콩,retail,train,8.289037098278483,3980.0
2025-01-02,20250102,141,350401,100,식량작물,콩,retail,test,8.696175846944678,5980.0
2024-01-02,20240102,141,360401,100,식량작물,콩,retail,train,8.474285690404962,4790.0
2025-01-02,20250102,141,360401,100,식량작물,콩,retail,test,8.852235835227855,6990.0
2024-01-02,20240102,141,360402,100,식량작물,콩,retail,train,8.400659375160286,4450.0
2025-01-02,20250102,141,360402,100,식량작물,콩,retail,test,8.42726848388825,4570.0
2024-01-02,20240102,141,370001,100,식량작물,콩,retail,train,8.375629627094451,4340.0
2025-01-02,20250102,141,370001,100,식량작물,콩,retail,test,8.39615486303918,4430.0
2024-01-02,20240102,141,370401,100,식량작물,콩,retail,train,8.474285690404962,4790.0
2025-01-02,20250102,141,370401,100,식량작물,콩,retail,test,8.610683534503575,5490.0
2024-01-02,20240102,141,372401,100,식량작물,콩,retail,train,8.289037098278483,3980.0
2025-01-02,20250102,141,372401,100,식량작물,콩,retail,test,8.696175846944678,5980.0
2024-01-02,20240102,141,380001,100,식량작물,콩,retail,train,8.389359819906353,4400.0
2025-01-02,20250102,141,380001,100,식량작물,콩,retail,test,8.361708288575842,4280.0
2024-01-02,20240102,141,380402,100,식량작물,콩,retail,train,8.289037098278483,3980.0
2025-01-02,20250102,141,380402,100,식량작물,콩,retail,test,8.696175846944678,5980.0
2025-01-02,20250102,141,380403,100,식량작물,콩,retail,test,8.852235835227855,6990.0
2024-01-02,20240102,141,390001,100,식량작물,콩,retail,train,8.414052432496725,4510.0
2025-01-02,20250102,141,390001,100,식량작물,콩,retail,test,8.639410824140487,5650.0
2024-01-02,20240102,141,390403,100,식량작물,콩,retail,train,8.474285690404962,4790.0
2025-01-02,20250102,141,390403,100,식량작물,콩,retail,test,8.610683534503575,5490.0
2024-01-02,20240102,142,110212,100,식량작물,팥,retail,train,8.656955133791396,5750.0
2025-01-02,20250102,142,110212,100,식량작물,팥,retail,test,9.175748927206564,9660.0
2024-01-02,20240102,142,110213,100,식량작물,팥,retail,train,9.082507000466299,8800.0
2025-01-02,20250102,142,110213,100,식량작물,팥,retail,test,9.341368634382587,11400.0
2024-01-02,20240102,142,110253,100,식량작물,팥,wholesale,train,12.834763120096335,382333.3333333333
2024-01-03,20240103,142,110253,100,식량작물,팥,wholesale,train,12.834763120096335,382333.3333333333
2024-01-04,20240104,142,110253,100,식량작물,팥,wholesale,train,12.834763120096335,382333.3333333333
2024-01-05,20240105,142,110253,100,식량작물,팥,wholesale,train,12.834763120096335,382333.3333333333
2024-01-08,20240108,142,110253,100,식량작물,팥,wholesale,train,12.839874574763037,384666.6666666667
2024-01-09,20240109,142,110253,100,식량작물,팥,wholesale,train,12.839874574763037,384666.6666666667
2024-01-10,20240110,142,110253,100,식량작물,팥,wholesale,train,12.839874574763037,384666.6666666667
2025-01-02,20250102,142,110253,100,식량작물,팥,wholesale,test,13.192338562887462,600000.0
2025-01-03,20250103,142,110253,100,식량작물,팥,wholesale,test,13.192338562887462,600000.0
2025-01-06,20250106,142,110253,100,식량작물,팥,wholesale,test,13.192338562887462,600000.0
2025-01-07,20250107,142,110253,100,식량작물,팥,wholesale,test,13.193613261700262,600333.3333333334
2025-01-08,20250108,142,110253,100,식량작물,팥,wholesale,test,13.193613261700262,600333.3333333334
2025-01-09,20250109,142,110253,100,식량작물,팥,wholesale,test,13.193613261700262,600333.3333333334
2025-01-10,20250110,142,110253,100,식량작물,팥,wholesale,test,13.193613261700262,600333.3333333334
2024-01-02,20240102,142,110402,100,식량작물,팥,retail,train,8.872066513408342,7130.0
2025-01-02,20250102,142,110402,100,식량작물,팥,retail,test,9.820105943597078,18400.0
2024-01-02,20240102,142,110403,100,식량작물,팥,retail,train,8.984693690443855,7980.0
2025-01-02,20250102,142,110403,100,식량작물,팥,retail,test,9.674074388208323,15900.0
2024-01-02,20240102,142,110406,100,식량작물,팥,retail,train,8.80086724247048,6640.0
2025-01-02,20250102,142,110406,100,식량작물,팥,retail,test,9.60911649193355,14900.0
2024-01-02,20240102,142,110408,100,식량작물,팥,retail,train,9.07566546864958,8740.0
2025-01-02,20250102,142,110408,100,식량작물,팥,retail,test,9.792555991828847,17900.0
2024-01-02,20240102,142,110409,100,식량작물,팥,retail,train,9.190137664658664,9800.0
2025-01-02,20250102,142,110409,100,식량작물,팥,retail,test,9.72913416539135,16800.0
2024-01-02,20240102,142,110410,100,식량작물,팥,retail,train,8.639410824140487,5650.0
2024-01-02,20240102,142,110411,100,식량작물,팥,retail,train,8.725832056527565,6160.0
2025-01-02,20250102,142,110411,100,식량작물,팥,retail,test,9.680344001221918,16000.0
2024-01-02,20240102,142,210022,100,식량작물,팥,retail,train,8.907883013942248,7390.0
2024-01-02,20240102,142,210022,100,식량작물,팥,wholesale,train,12.737357904190596,348500.0
2024-01-03,20240103,142,210022,100,식량작물,팥,wholesale,train,12.737357904190596,348500.0
2024-01-04,20240104,142,210022,100,식량작물,팥,wholesale,train,12.737357904190596,348500.0
2024-01-05,20240105,142,210022,100,식량작물,팥,wholesale,train,12.737357904190596,348500.0
2024-01-08,20240108,142,210022,100,식량작물,팥,wholesale,train,12.737357904190596,348500.0
2024-01-09,20240109,142,210022,100,식량작물,팥,wholesale,train,12.737357904190596,348500.0
2024-01-10,20240110,142,210022,100,식량작물,팥,wholesale,train,12.737357904190596,348500.0
2025-01-02,20250102,142,210022,100,식량작물,팥,retail,test,9.350102314351341,11500.0
2025-01-02,20250102,142,210022,100,식량작물,팥,wholesale,test,13.16845859513644,575000.0
2025-01-03,20250103,142,210022,100,식량작물,팥,wholesale,test,13.16845859513644,575000.0
2025-01-06,20250106,142,210022,100,식량작물,팥,wholesale,test,13.16845859513644,575000.0
2025-01-07,20250107,142,210022,100,식량작물,팥,wholesale,test,13.16845859513644,575000.0
2025-01-08,20250108,142,210022,100,식량작물,팥,wholesale,test,13.16845859513644,575000.0
2025-01-09,20250109,142,210022,100,식량작물,팥,wholesale,test,13.16845859513644,575000.0
2025-01-10,20250110,142,210022,100,식량작물,팥,wholesale,test,13.16845859513644,575000.0
2024-01-02,20240102,142,210401,100,식량작물,팥,retail,train,9.20833836930551,9980.0
2025-01-02,20250102,142,210401,100,식량작물,팥,retail,test,9.820105943597078,18400.0
2024-01-02,20240102,142,210402,100,식량작물,팥,retail,train,9.38429367909962,11900.0
2025-01-02,20250102,142,210402,100,식량작물,팥,retail,test,9.539644119118783,13900.0
2024-01-02,20240102,142,210404,100,식량작물,팥,retail,train,9.20029003612268,9900.0
2025-01-02,20250102,142,210404,100,식량작물,팥,retail,test,9.72913416539135,16800.0
2024-01-02,20240102,142,220023,100,식량작물,팥,wholesale,train,12.878024612110835,402333.3333333333
2024-01-03,20240103,142,220023,100,식량작물,팥,wholesale,train,12.878024612110835,402333.3333333333
2024-01-04,20240104,142,220023,100,식량작물,팥,wholesale,train,12.878024612110835,402333.3333333333
2024-01-05,20240105,142,220023,100,식량작물,팥,wholesale,train,12.878024612110835,402333.3333333333
2024-01-08,20240108,142,220023,100,식량작물,팥,wholesale,train,12.878024612110835,402333.3333333333
2024-01-09,20240109,142,220023,100,식량작물,팥,wholesale,train,12.878024612110835,402333.3333333333
2024-01-10,20240110,142,220023,100,식량작물,팥,wholesale,train,12.878024612110835,402333.3333333333
2025-01-02,20250102,142,220023,100,식량작물,팥,wholesale,test,13.059180244195893,542000.0
2025-01-03,20250103,142,220023,100,식량작물,팥,wholesale,test,13.059180244195893,542000.0
2025-01-06,20250106,142,220023,100,식량작물,팥,wholesale,test,13.059180244195893,542000.0
2025-01-07,20250107,142,220023,100,식량작물,팥,wholesale,test,13.059180244195893,542000.0
2025-01-08,20250108,142,220023,100,식량작물,팥,wholesale,test,13.059180244195893,542000.0
2025-01-09,20250109,142,220023,100,식량작물,팥,wholesale,test,13.068321266614618,549500.0
2025-01-10,20250110,142,220023,100,식량작물,팥,wholesale,test,13.068321266614618,549500.0
2024-01-02,20240102,142,220024,100,식량작물,팥,retail,train,8.860782895806315,7050.0
2025-01-02,20250102,142,220024,100,식량작물,팥,retail,test,9.433483923290392,12500.0
2024-01-02,20240102,142,220403,100,식량작물,팥,retail,train,8.872066513408342,7130.0
2025-01-02,20250102,142,220403,100,식량작물,팥,retail,test,9.820105943597078,18400.0
2024-01-02,20240102,142,220404,100,식량작물,팥,retail,train,9.07566546864958,8740.0
2025-01-02,20250102,142,220404,100,식량작물,팥,retail,test,9.792555991828847,17900.0
2024-01-02,20240102,142,230036,100,식량작물,팥,retail,train,8.899730794880696,7330.0
2025-01-02,20250102,142,230036,100,식량작물,팥,retail,test,9.210340371976184,10000.0
2024-01-02,20240102,142,230401,100,식량작물,팥,retail,train,9.07566546864958,8740.0
2025-01-02,20250102,142,230401,100,식량작물,팥,retail,test,9.792555991828847,17900.0
2024-01-02,20240102,142,240121,100,식량작물,팥,retail,train,8.915969311373605,7450.0
2024-01-02,20240102,142,240121,100,식량작물,팥,wholesale,train,12.770319977105164,360500.0
2024-01-03,20240103,142,240121,100,식량작물,팥,wholesale,train,12.770319977105164,360500.0
2024-01-04,20240104,142,240121,100,식량작물,팥,wholesale,train,12.770319977105164,360500.0
2024-01-05,20240105,142,240121,100,식량작물,팥,wholesale,train,12.770319977105164,360500.0
2024-01-08,20240108,142,240121,100,식량작물,팥,wholesale,train,12.770319977105164,360500.0
2024-01-09,20240109,142,240121,100,식량작물,팥,wholesale,train,12.770319977105164,360500.0
2024-01-10,20240110,142,240121,100,식량작물,팥,wholesale,train,12.770319977105164,360500.0
2025-01-02,20250102,142,240121,100,식량작물,팥,retail,test,9.104979856318357,9000.0
2025-01-02,20250102,142,240121,100,식량작물,팥,wholesale,test,12.98803134409632,486500.0
2025-01-03,20250103,142,240121,100,식량작물,팥,wholesale,test,12.98803134409632,486500.0
2025-01-06,20250106,142,240121,100,식량작물,팥,wholesale,test,12.98803134409632,486500.0
2025-01-07,20250107,142,240121,100,식량작물,팥,wholesale,test,12.98803134409632,486500.0
2025-01-08,20250108,142,240121,100,식량작물,팥,wholesale,test,12.98803134409632,486500.0
2025-01-09,20250109,142,240121,100,식량작물,팥,wholesale,test,12.98803134409632,486500.0
2025-01-10,20250110,142,240121,100,식량작물,팥,wholesale,test,12.98803134409632,486500.0
2024-01-02,20240102,142,240401,100,식량작물,팥,retail,train,9.20833836930551,9980.0
2025-01-02,20250102,142,240401,100,식량작물,팥,retail,test,9.820105943597078,18400.0
2024-01-02,20240102,142,240402,100,식량작물,팥,retail,train,9.07566546864958,8740.0
2025-01-02,20250102,142,240402,100,식량작물,팥,retail,test,9.792555991828847,17900.0
2024-01-02,20240102,142,250112,100,식량작물,팥,retail,train,9.039552050995901,8430.0
2025-01-02,20250102,142,250112,100,식량작물,팥,retail,test,9.358760377094455,11600.0
2024-01-02,20240102,142,250114,100,식량작물,팥,wholesale,train,12.883270082095121,408000.0
2024-01-03,20240103,142,250114,100,식량작물,팥,wholesale,train,12.883270082095121,408000.0
2024-01-04,20240104,142,250114,100,식량작물,팥,wholesale,train,12.883270082095121,408000.0
2024-01-05,20240105,142,250114,100,식량작물,팥,wholesale,train,12.883270082095121,408000.0
2024-01-08,20240108,142,250114,100,식량작물,팥,wholesale,train,12.883270082095121,408000.0
2024-01-09,20240109,142,250114,100,식량작물,팥,wholesale,train,12.883270082095121,408000.0
2024-01-10,20240110,142,250114,100,식량작물,팥,wholesale,train,12.883270082095121,408000.0
2025-01-02,20250102,142,250114,100,식량작물,팥,wholesale,test,13.082651261253229,579000.0
2025-01-03,20250103,142,250114,100,식량작물,팥,wholesale,test,13.082651261253229,579000.0
2025-01-06,20250106,142,250114,100,식량작물,팥,wholesale,test,13.082651261253229,579000.0
2025-01-07,20250107,142,250114,100,식량작물,팥,wholesale,test,13.082651261253229,579000.0
2025-01-08,20250108,142,250114,100,식량작물,팥,wholesale,test,12.957494296660904,485500.0
2025-01-09,20250109,142,250114,100,식량작물,팥,wholesale,test,12.957494296660904,485500.0
2025-01-10,20250110,142,250114,100,식량작물,팥,wholesale,test,12.957494296660904,485500.0
2024-01-02,20240102,142,250402,100,식량작물,팥,retail,train,9.07566546864958,8740.0
2025-01-02,20250102,142,250402,100,식량작물,팥,retail,test,9.792555991828847,17900.0
2024-01-02,20240102,142,250403,100,식량작물,팥,retail,train,9.20833836930551,9980.0
2025-01-02,20250102,142,250403,100,식량작물,팥,retail,test,9.820105943597078,18400.0
2024-01-02,20240102,142,260001,100,식량작물,팥,retail,train,8.909235279192261,7400.0
2025-01-02,20250102,142,260001,100,식량작물,팥,retail,test,9.314700387300425,11100.0
2024-01-02,20240102,142,260402,100,식량작물,팥,retail,train,9.035986984831405,8400.0
2025-01-02,20250102,142,260402,100,식량작물,팥,retail,test,9.480367509189243,13100.0
2024-01-02,20240102,142,270101,100,식량작물,팥,retail,train,8.984693690443855,7980.0
2025-01-02,20250102,142,270101,100,식량작물,팥,retail,test,9.674074388208323,15900.0
2024-01-02,20240102,142,310001,100,식량작물,팥,retail,train,8.965717788984849,7830.0
2025-01-02,20250102,142,310001,100,식량작물,팥,retail,test,9.287301413112312,10800.0
2024-01-02,20240102,142,310402,100,식량작물,팥,retail,train,8.909235279192261,7400.0
2025-01-02,20250102,142,310402,100,식량작물,팥,retail,test,9.615805480084347,15000.0
2024-01-02,20240102,142,310404,100,식량작물,팥,retail,train,8.847934753328465,6960.0
2025-01-02,20250102,142,310404,100,식량작물,팥,retail,test,9.615805480084347,15000.0
2024-01-02,20240102,142,310405,100,식량작물,팥,retail,train,8.98594603876032,7990.0
2024-01-02,20240102,142,310406,100,식량작물,팥,retail,train,8.984693690443855,7980.0
2025-01-02,20250102,142,310406,100,식량작물,팥,retail,test,9.674074388208323,15900.0
2024-01-02,20240102,142,310407,100,식량작물,팥,retail,train,8.776475789346321,6480.0
2025-01-02,20250102,142,310407,100,식량작물,팥,retail,test,9.6614159913364,15700.0
2024-01-02,20240102,142,320001,100,식량작물,팥,retail,train,8.836373930927389,6880.0
2025-01-02,20250102,142,320001,100,식량작물,팥,retail,test,9.145268375232467,9370.0
2024-01-02,20240102,142,321411,100,식량작물,팥,retail,train,8.872066513408342,7130.0
2025-01-02,20250102,142,321411,100,식량작물,팥,retail,test,9.820105943597078,18400.0
2024-01-02,20240102,142,330001,100,식량작물,팥,retail,train,8.943767262734637,7660.0
2025-01-02,20250102,142,330001,100,식량작물,팥,retail,test,9.332558004700433,11300.0
2024-01-02,20240102,142,330401,100,식량작물,팥,retail,train,8.658692753689937,5760.0
2025-01-02,20250102,142,330401,100,식량작물,팥,retail,test,9.588776807696428,14600.0
2024-01-02,20240102,142,340401,100,식량작물,팥,retail,train,8.984693690443855,7980.0
2025-01-02,20250102,142,340401,100,식량작물,팥,retail,test,9.674074388208323,15900.0
2024-01-02,20240102,142,350001,100,식량작물,팥,retail,train,8.699514748210191,6000.0
2025-01-02,20250102,142,350001,100,식량작물,팥,retail,test,9.140990293841389,9330.0
2024-01-02,20240102,142,350401,100,식량작물,팥,retail,train,8.984693690443855,7980.0
2025-01-02,20250102,142,350401,100,식량작물,팥,retail,test,9.674074388208323,15900.0
2024-01-02,20240102,142,360401,100,식량작물,팥,retail,train,8.732304571033183,6200.0
2025-01-02,20250102,142,360401,100,식량작물,팥,retail,test,9.820105943597078,18400.0
2024-01-02,20240102,142,360402,100,식량작물,팥,retail,train,8.779557455883728,6500.0
2025-01-02,20250102,142,360402,100,식량작물,팥,retail,test,9.367344120785848,11700.0
2024-01-02,20240102,142,370001,100,식량작물,팥,retail,train,8.922658299524402,7500.0
2025-01-02,20250102,142,370001,100,식량작물,팥,retail,test,9.287301413112312,10800.0
2024-01-02,20240102,142,370401,100,식량작물,팥,retail,train,9.07566546864958,8740.0
2025-01-02,20250102,142,370401,100,식량작물,팥,retail,test,9.792555991828847,17900.0
2024-01-02,20240102,142,372401,100,식량작물,팥,retail,train,8.984693690443855,7980.0
2025-01-02,20250102,142,372401,100,식량작물,팥,retail,test,9.674074388208323,15900.0
2024-01-02,20240102,142,380001,100,식량작물,팥,retail,train,8.898365606955357,7320.0
2025-01-02,20250102,142,380001,100,식량작물,팥,retail,test,9.417354541360508,12300.0
2024-01-02,20240102,142,380402,100,식량작물,팥,retail,train,8.984693690443855,7980.0
2025-01-02,20250102,142,380402,100,식량작물,팥,retail,test,9.674074388208323,15900.0
2024-01-02,20240102,142,380403,100,식량작물,팥,retail,train,9.20833836930551,9980.0
2025-01-02,20250102,142,380403,100,식량작물,팥,retail,test,9.820105943597078,18400.0
2024-01-02,20240102,142,390001,100,식량작물,팥,retail,train,8.830543010616596,6840.0
2025-01-02,20250102,142,390001,100,식량작물,팥,retail,test,9.22029070282935,10100.0
2024-01-02,20240102,142,390403,100,식량작물,팥,retail,train,9.07566546864958,8740.0
2025-01-02,20250102,142,390403,100,식량작물,팥,retail,test,9.792555991828847,17900.0
2024-01-02,20240102,143,110212,100,식량작물,녹두,retail,train,9.159047077588632,9500.0
2025-01-02,20250102,143,110212,100,식량작물,녹두,retail,test,8.987196820661973,8000.0
2024-01-02,20240102,143,110253,100,식량작물,녹두,wholesale,train,12.499118037161654,299500.0
2024-01-03,20240103,143,110253,100,식량작물,녹두,wholesale,train,12.499118037161654,299500.0
2024-01-04,20240104,143,110253,100,식량작물,녹두,wholesale,train,12.499118037161654,299500.0
2024-01-05,20240105,143,110253,100,식량작물,녹두,wholesale,train,12.499118037161654,299500.0
2024-01-08,20240108,143,110253,100,식량작물,녹두,wholesale,train,12.529362417901979,313000.0
2024-01-09,20240109,143,110253,100,식량작물,녹두,wholesale,train,12.529362417901979,313000.0
2024-01-10,20240110,143,110253,100,식량작물,녹두,wholesale,train,12.529362417901979,313000.0
2025-01-02,20250102,143,110253,100,식량작물,녹두,wholesale,test,12.720032720484694,369000.0
2025-01-03,20250103,143,110253,100,식량작물,녹두,wholesale,test,12.720032720484694,369000.0
2025-01-06,20250106,143,110253,100,식량작물,녹두,wholesale,test,12.720032720484694,369000.0
2025-01-07,20250107,143,110253,100,식량작물,녹두,wholesale,test,12.720032720484694,369000.0
2025-01-08,20250108,143,110253,100,식량작물,녹두,wholesale,test,12.720032720484694,369000.0
2025-01-09,20250109,143,110253,100,식량작물,녹두,wholesale,test,12.720032720484694,369000.0
2025-01-10,20250110,143,110253,100,식량작물,녹두,wholesale,test,12.720032720484694,369000.0
2024-01-02,20240102,143,110402,100,식량작물,녹두,retail,train,9.43188264192342,12480.0
2025-01-02,20250102,143,110402,100,식량작물,녹두,retail,test,9.425451751593128,12400.0
2024-01-02,20240102,143,110403,100,식량작물,녹두,retail,train,9.234056898593499,10240.0
2025-01-02,20250102,143,110403,100,식량작물,녹두,retail,test,9.532423871145296,13800.0
2024-01-02,20240102,143,110406,100,식량작물,녹두,retail,train,9.316500567804573,11120.0
2025-01-02,20250102,143,110406,100,식량작물,녹두,retail,test,9.358760377094455,11600.0
2024-01-02,20240102,143,110408,100,식량작물,녹두,retail,train,9.581903928408666,14500.0
2025-01-02,20250102,143,110408,100,식량작물,녹두,retail,test,9.60911649193355,14900.0
2024-01-02,20240102,143,110411,100,식량작물,녹두,retail,train,9.329899607033822,11270.0
2025-01-02,20250102,143,110411,100,식량작물,녹두,retail,test,9.323669057283185,11200.0
2024-01-02,20240102,143,210022,100,식량작물,녹두,retail,train,9.07680897935166,8750.0
2024-01-02,20240102,143,210022,100,식량작물,녹두,wholesale,train,12.870861893729902,415500.0
2024-01-03,20240103,143,210022,100,식량작물,녹두,wholesale,train,12.870861893729902,415500.0
2024-01-04,20240104,143,210022,100,식량작물,녹두,wholesale,train,12.870861893729902,415500.0
2024-01-05,20240105,143,210022,100,식량작물,녹두,wholesale,train,12.870861893729902,415500.0
2024-01-08,20240108,143,210022,100,식량작물,녹두,wholesale,train,12.870861893729902,415500.0
2024-01-09,20240109,143,210022,100,식량작물,녹두,wholesale,train,12.870861893729902,415500.0
2024-01-10,20240110,143,210022,100,식량작물,녹두,wholesale,train,12.870861893729902,415500.0
2025-01-02,20250102,143,210022,100,식량작물,녹두,retail,test,9.124782483614537,9180.0
2025-01-02,20250102,143,210022,100,식량작물,녹두,wholesale,test,12.729205549678124,369500.0
2025-01-03,20250103,143,210022,100,식량작물,녹두,wholesale,test,12.729205549678124,369500.0
2025-01-06,20250106,143,210022,100,식량작물,녹두,wholesale,test,12.729205549678124,369500.0
2025-01-07,20250107,143,210022,100,식량작물,녹두,wholesale,test,12.729205549678124,369500.0
2025-01-08,20250108,143,210022,100,식량작물,녹두,wholesale,test,12.729205549678124,369500.0
2025-01-09,20250109,143,210022,100,식량작물,녹두,wholesale,test,12.729205549678124,369500.0
2025-01-10,20250110,143,210022,100,식량작물,녹두,wholesale,test,12.729205549678124,369500.0
2024-01-02,20240102,143,210401,100,식량작물,녹두,retail,train,9.43188264192342,12480.0
2025-01-02,20250102,143,210401,100,식량작물,녹두,retail,test,9.425451751593128,12400.0
2024-01-02,20240102,143,210404,100,식량작물,녹두,retail,train,9.539644119118783,13900.0
2025-01-02,20250102,143,210404,100,식량작물,녹두,retail,test,9.539644119118783,13900.0
2024-01-02,20240102,143,220023,100,식량작물,녹두,wholesale,train,12.874946291730357,419500.0
2024-01-03,20240103,143,220023,100,식량작물,녹두,wholesale,train,12.874946291730357,419500.0
2024-01-04,20240104,143,220023,100,식량작물,녹두,wholesale,train,12.874946291730357,419500.0
2024-01-05,20240105,143,220023,100,식량작물,녹두,wholesale,train,12.874946291730357,419500.0
2024-01-08,20240108,143,220023,100,식량작물,녹두,wholesale,train,12.874946291730357,419500.0
2024-01-09,20240109,143,220023,100,식량작물,녹두,wholesale,train,12.874946291730357,419500.0
2024-01-10,20240110,143,220023,100,식량작물,녹두,wholesale,train,12.874946291730357,419500.0
2025-01-02,20250102,143,220023,100,식량작물,녹두,wholesale,test,12.969774126129431,472333.3333333333
2025-01-03,20250103,143,220023,100,식량작물,녹두,wholesale,test,12.969774126129431,472333.3333333333
2025-01-06,20250106,143,220023,100,식량작물,녹두,wholesale,test,12.969774126129431,472333.3333333333
2025-01-07,20250107,143,220023,100,식량작물,녹두,wholesale,test,12.969774126129431,472333.3333333333
2025-01-08,20250108,143,220023,100,식량작물,녹두,wholesale,test,12.969774126129431,472333.3333333333
2025-01-09,20250109,143,220023,100,식량작물,녹두,wholesale,test,12.991103362354528,477333.3333333333
2025-01-10,20250110,143,220023,100,식량작물,녹두,wholesale,test,12.991103362354528,477333.3333333333
2024-01-02,20240102,143,220024,100,식량작물,녹두,retail,train,9.210340371976184,10000.0
2025-01-02,20250102,143,220024,100,식량작물,녹두,retail,test,9.192176401348512,9820.0
2024-01-02,20240102,143,220403,100,식량작물,녹두,retail,train,9.43188264192342,12480.0
2025-01-02,20250102,143,220403,100,식량작물,녹두,retail,test,9.425451751593128,12400.0
2024-01-02,20240102,143,220404,100,식량작물,녹두,retail,train,9.581903928408666,14500.0
2025-01-02,20250102,143,220404,100,식량작물,녹두,retail,test,9.60911649193355,14900.0
2024-01-02,20240102,143,230036,100,식량작물,녹두,retail,train,9.277999020449997,10700.0
2025-01-02,20250102,143,230036,100,식량작물,녹두,retail,test,9.277999020449997,10700.0
2024-01-02,20240102,143,230401,100,식량작물,녹두,retail,train,9.581903928408666,14500.0
2025-01-02,20250102,143,230401,100,식량작물,녹두,retail,test,9.60911649193355,14900.0
2024-01-02,20240102,143,240121,100,식량작물,녹두,retail,train,9.112727543109182,9070.0
2024-01-02,20240102,143,240121,100,식량작물,녹두,wholesale,train,12.710097224087022,355500.0
2024-01-03,20240103,143,240121,100,식량작물,녹두,wholesale,train,12.710097224087022,355500.0
2024-01-04,20240104,143,240121,100,식량작물,녹두,wholesale,train,12.710097224087022,355500.0
2024-01-05,20240105,143,240121,100,식량작물,녹두,wholesale,train,12.710097224087022,355500.0
2024-01-08,20240108,143,240121,100,식량작물,녹두,wholesale,train,12.710097224087022,355500.0
2024-01-09,20240109,143,240121,100,식량작물,녹두,wholesale,train,12.710097224087022,355500.0
2024-01-10,20240110,143,240121,100,식량작물,녹두,wholesale,train,12.710097224087022,355500.0
2025-01-02,20250102,143,240121,100,식량작물,녹두,retail,test,9.137769679141348,9300.0
2025-01-02,20250102,143,240121,100,식량작물,녹두,wholesale,test,12.74399177108105,374500.0
2025-01-03,20250103,143,240121,100,식량작물,녹두,wholesale,test,12.74399177108105,374500.0
2025-01-06,20250106,143,240121,100,식량작물,녹두,wholesale,test,12.74399177108105,374500.0
2025-01-07,20250107,143,240121,100,식량작물,녹두,wholesale,test,12.74399177108105,374500.0
2025-01-08,20250108,143,240121,100,식량작물,녹두,wholesale,test,12.74399177108105,374500.0
2025-01-09,20250109,143,240121,100,식량작물,녹두,wholesale,test,12.74399177108105,374500.0
2025-01-10,20250110,143,240121,100,식량작물,녹두,wholesale,test,12.74399177108105,374500.0
2024-01-02,20240102,143,240401,100,식량작물,녹두,retail,train,9.43188264192342,12480.0
2025-01-02,20250102,143,240401,100,식량작물,녹두,retail,test,9.425451751593128,12400.0
2024-01-02,20240102,143,240402,100,식량작물,녹두,retail,train,9.581903928408666,14500.0
2025-01-02,20250102,143,240402,100,식량작물,녹두,retail,test,9.60911649193355,14900.0
2024-01-02,20240102,143,250112,100,식량작물,녹두,retail,train,9.22029070282935,10100.0
2025-01-02,20250102,143,250112,100,식량작물,녹두,retail,test,9.145268375232467,9370.0
2024-01-02,20240102,143,250114,100,식량작물,녹두,wholesale,train,12.287652632522597,217000.0
2024-01-03,20240103,143,250114,100,식량작물,녹두,wholesale,train,12.287652632522597,217000.0
2024-01-04,20240104,143,250114,100,식량작물,녹두,wholesale,train,12.287652632522597,217000.0
2024-01-05,20240105,143,250114,100,식량작물,녹두,wholesale,train,12.287652632522597,217000.0
2024-01-08,20240108,143,250114,100,식량작물,녹두,wholesale,train,12.287652632522597,217000.0
2024-01-09,20240109,143,250114,100,식량작물,녹두,wholesale,train,12.287652632522597,217000.0
2024-01-10,20240110,143,250114,100,식량작물,녹두,wholesale,train,12.287652632522597,217000.0
2025-01-02,20250102,143,250114,100,식량작물,녹두,wholesale,test,12.77270831110665,399000.0
2025-01-03,20250103,143,250114,100,식량작물,녹두,wholesale,test,12.77270831110665,399000.0
2025-01-06,20250106,143,250114,100,식량작물,녹두,wholesale,test,12.77270831110665,399000.0
2025-01-07,20250107,143,250114,100,식량작물,녹두,wholesale,test,12.77270831110665,399000.0
2025-01-08,20250108,143,250114,100,식량작물,녹두,wholesale,test,12.788951038678894,402500.0
2025-01-09,20250109,143,250114,100,식량작물,녹두,wholesale,test,12.788951038678894,402500.0
2025-01-10,20250110,143,250114,100,식량작물,녹두,wholesale,test,12.788951038678894,402500.0
2024-01-02,20240102,143,250402,100,식량작물,녹두,retail,train,9.581903928408666,14500.0
2025-01-02,20250102,143,250402,100,식량작물,녹두,retail,test,9.60911649193355,14900.0
2024-01-02,20240102,143,250403,100,식량작물,녹두,retail,train,9.43188264192342,12480.0
2025-01-02,20250102,143,250403,100,식량작물,녹두,retail,test,9.425451751593128,12400.0
2024-01-02,20240102,143,260001,100,식량작물,녹두,retail,train,9.277999020449997,10700.0
2025-01-02,20250102,143,260001,100,식량작물,녹두,retail,test,9.277999020449997,10700.0
